"restaurant_name","place_id"
"Spices Indian Takeaway","ChIJ6UUTvRyv2EcRkFwBkEMaoEY"
"The Taj Mahal Abbey Wood","ChIJiXYaQRSv2EcRHGvmGO_CFuE"
"Spice Of India","ChIJUSOTSPqu2EcRBJhR-Wo99DI"
"Aligor Restaurant","ChIJt5ijsPau2EcRE5D4pTp4H1Y"
"Buddha Nepalese & Indian Restaurant","ChIJD6MfKV6v2EcR4DQAIHWNanU"
"EVERFRESH INDIAN STREET FOOD & PAN CENTRE","ChIJJZqrv8yo2EcR6Ia43fX9-o4"
"Maya DD's","ChIJdR8Jhumo2EcRwYIBAKfj4CM"
"Café raj","ChIJKUMAdgmp2EcRgmtB8XNo5Gc"
"Rahmah Tandoori","ChIJ-b_pwS2p2EcR8YlVwqqDT4s"
"The Very Best Curry's Tandoori","ChIJ5zXiwUep2EcRG7UIoHnVLBs"
"Pokhara Vibes","ChIJH_erDP-p2EcRxHTzIwEVmY8"
"Punjabi Dhaba Hallal","ChIJ26sfd8yo2EcR5GJVMH1ke34"
"Cafe Eltham","ChIJextWqAap2EcRU2QhP8OvYkA"
"FLAVOURS OF SPICE","ChIJUbJ9wPKv2EcRTVwPcQ83NMg"
"Root of Spice","ChIJmyDNJqyv2EcRP_8p6u0y18w"
"Pink Pepperz - Belvedere - 20% OFF on our Website","ChIJASgBwdav2EcR7a9R1yREt_Q"
"Suha's Kitchen","ChIJzUxfPJKv2EcR1PIQbZ83CYs"
"Viceroy of India","ChIJJ52Hrnqu2EcRM0A7kntB6aU"
"Spice King","ChIJm74vNkav2EcRmpLYY9vB6xE"
"Atcha","ChIJ-eE-FFYddkgRfXTXV-Ze68E"
"Radhuny Express","ChIJo1qwWvqu2EcRfpvxy0_oM4Q"
"Meghna Tandoori","ChIJgQFspjGv2EcRTYYXQ03Mlv0"
"Kesar Punjabi Restaurant - Charlton","ChIJ0QR3dTSp2EcR_4MF85PtcL8"
"Belmont Balti House","ChIJIwKgU0uu2EcRwwipuKa5qBc"
"TOPKAPI GRILL & MEZZE","ChIJte-v_hqv2EcR_WzXh1Beo0g"
"Hazine","ChIJAwdoSfGu2EcRDUeqB9L-U60"
"Daiu Bexleyheath","ChIJ3W2yqjKv2EcRX7uvX35lzck"
"Yogi's Biryani","ChIJaSFIQHCv2EcRFQl-oCwlWS0"
"The Darjeeling Restaurant","ChIJtfvH4XYCdkgRVubBgwb0MBY"
"Gray's Inn Venue","ChIJLa4i7ksbdkgRKQ7cguJXSq8"
"Himalaya Restaurant & Takeaway","ChIJ8aspPrun2EcRZOWrxR-sC-Q"
"Parsel","ChIJ0R2RESav2EcRn-mKcDzbFT0"
"Motu Indian Kitchen - Canary Wharf (Delivery Only)","ChIJ05HFtq4DdkgRCjz4Xhf5wjs"
"Khana Khazana (Halal Restaurant/ UptonPark)","ChIJl259m7mn2EcRQ-5QulFR-nM"
"Beleaf Vegan","ChIJPzBYdyYbdkgRYe7yLmWHfhU"
"Empress Market","ChIJy4KHYOYcdkgR8R7RoH4lwrI"
"Jade Garden","ChIJ6UdL17Sv2EcRrPy8K1xpfmk"
"Mithai Foods","ChIJo2STeGSv2EcRkvWxkgy9D-4"
"Takeaway 24/7","ChIJpUWQmEWv2EcR7RXRLurAyAQ"
"Al zayt Restaurant","ChIJczLSA1Sn2EcRPzuuETIeuwY"
"Clay Kitchen","ChIJ8bzvKbIDdkgRwfgghSKq8o4"
"Masti","ChIJewuBzjMSdkgRxD1HOSjSuYM"
"KOKUM","ChIJjyeC74cDdkgRLcXTmik2nvE"
"Chaska Maska","ChIJBSWaYgADdkgRAKcO4-Dy1gw"
"Everest Inn","ChIJxx7OfNGp2EcRLUrgwrRvkJQ"
"House of Spice Erith","ChIJY1mTqdGv2EcRxXj-mGRyDk4"
"Mumbai Square Restaurant","ChIJ3XSYrLQcdkgR0VYb0gWbzXw"
"Preem Brick Lane","ChIJYc4y4LUcdkgRTs-ySnjz5qI"
"Sylhet Nights","ChIJdwE8ffgddkgRxM1V44T35iM"
"Zaiqah Royale","ChIJZ9q7WQAddkgRTnfchz4LMbY"
"Chapati Man","ChIJJ3IMZVEddkgRz-Xgu8h5-BU"
"Dosa World","ChIJY9beCbYcdkgRh-_PoQXvJyI"
"Tifinbox - Indian Street Food","ChIJ_e1WZrMcdkgR4pdjLlIcHd0"
"Quintessential Bharat","ChIJcR3DziYddkgR5MT6WKcm6dU"
"Desi Lounge - Indian Restaurant Tower Hamlets - Events space hire East London","ChIJod4m7MsddkgRFxjhgioaWtM"
"Dhaba Kitchen","ChIJ7xr_pjMddkgRkEtSwTQXkEM"
"Delhi & Co.","ChIJjeg9o7IbdkgRAZUw2fxwAqQ"
"DEVI DHABA","ChIJ5XXX0T4bdkgRMuUY0NgGXR0"
"Chit ‘n’ Chaat","ChIJL5rT5u0ddkgRWTRkUOKM2no"
"Dilpasand Restaurant","ChIJVyDkgCQDdkgRFhj8Id1ryLc"
"Calm Indian Cow","ChIJLYXtM4cddkgR9NvAzLGk-DI"
"Gunpowder","ChIJA3MOaLQcdkgRlkFw-Mm0_jM"
"1947 Restaurant, Bar & Pizza Kitchen","ChIJWV-4CDAddkgR81QyqjUCuN8"
"Dilchad Indian Restaurant Spitalfields","ChIJ5RaXpLMcdkgRYeSvhlFPPWc"
"Jasmine Indian Restaurant","ChIJE8kIC7YcdkgRWJxKYmZACE8"
"The Palm Indian Restaurant Limited","ChIJJxrEHNQcdkgRr0udpyx-ejw"
"Mr. Bombay","ChIJe6WrHQ8ddkgRwtoQ083q894"
"Lahore Kebab House","ChIJQz3wNTMDdkgRYiTWfQvnb3M"
"Simply Indian","ChIJO09251gDdkgRxl1pmNPGgVM"
"Anokha London","ChIJn3iqBk0DdkgRTLexlVj6nQU"
"Silka Borough Market","ChIJu_J6ZVcDdkgRkD2afZ4eMfc"
"Bangalore Express City","ChIJOcMzGboEdkgRnQBMyiHdSYE"
"Chaiiwala","ChIJ5b8xt9IddkgRoBGP1-f74zc"
"Rajboy","ChIJURBaedMCdkgRpc5q-l-q8ZM"
"Zaiqa London","ChIJ9ckFZC4ddkgRHwCtWxWQYfA"
"Sonargaon Restaurant Whitechapel","ChIJdYPbRswcdkgRKsbMorCbXWk"
"Bazaar - London's Indian Takeaway (Aldgate)","ChIJFd9iuaUDdkgRA6P8FsMuKCg"
"Diwana","ChIJlf2RaSYbdkgRGVH98F2m38w"
"Tiffin","ChIJI8gvITMDdkgRFWUjfbaF5og"
"Ali’s Indian Restaurant","ChIJRcBEZVMddkgRggayED_ZsuQ"
"Indi-go Rasoi Old Spitalfields Market","ChIJ____-rMcdkgRphk5oS8j8yM"
"Cinnamon Kitchen","ChIJfwbVIbMcdkgRxcYtZZ6iW80"
"Naan Staap®","ChIJGcR2aQAddkgR7knRhuQi_HE"
"Biryani House","ChIJD2r5ptYcdkgRwgID-XSHelM"
"Sangeetha Indo Spitalfields","ChIJfb-PnpUddkgRmtN7ybqv3eo"
"Indian Greedy Cow","ChIJ3QGYy8AcdkgR2Yh2CQWgndQ"
"Bismillah Restaurant","ChIJQxY4ScwcdkgRQReySVaXbHQ"
"Feast and Mishti","ChIJ6ejhxs0cdkgR5B5LSZP8lfE"
"Haji Nanna Biriyani Whitechapel","ChIJi2BM4socdkgRb8d93dqGqf0"
"Holy Cow - Fine Indian Dining - Indian Restaurant & Takeaway in Limehouse - Canary Wharf","ChIJydpHnVwDdkgRqeA2QepbMNc"
"The Rajasthan","ChIJzaY8hlEDdkgRcHCYojxWP80"
"The Rajasthan II @ India Street","ChIJ95NYfksDdkgRDIxdGhaoIOA"
"Naan Wrap","ChIJl22a_hgddkgRu8fCOwtbtcw"
"Feast Express","ChIJnagRge4ddkgRf17_Fsv4QME"
"Spice Trader","ChIJS2y4RlIDdkgR1IgfwUL-J0Q"
"Ponchokhana পঞ্চখানা","ChIJNeZxyM0cdkgR6zKSWVkV-e8"
"Amar Gaon","ChIJAzYQkbUcdkgRCWHeq0RrQPc"
"Shalamar Kebab House","ChIJ2wvRk98ddkgRssAPQ6nUmro"
"Cafe Grill","ChIJ1QVPmrUcdkgRpl-TvH5hApQ"
"Chaiiwala","ChIJZddVNvoddkgRw4BAe0vIBJ4"
"Pitha Ghor","ChIJUekL-8ocdkgRXJhyjdFW-tk"
"Jannah Grill","ChIJpWnulsUcdkgRXjgtiDkxzxQ"
"Shimla Pinks","ChIJ03Nt09wCdkgRLQ7QPUxoykc"
"Cafe Lime and Restaurants","ChIJLSBIFtQDdkgRYAXT5mNL1-o"
"PlantXology","ChIJa1ewedQddkgR5e4hU6WCqZc"
"Spice Grill","ChIJN3kg6SoDdkgRaTFc0bpJ7o8"
"Maedah Grill","ChIJQc4hncwcdkgRGjwsjGwSDMo"
"Dhaka Biryani","ChIJD2r5ptYcdkgRyNSeK3IlMOU"
"Lahore Express London","ChIJeYXLDcYcdkgR0X0FdUjdMok"
"Purpleish","ChIJ32UA8tgcdkgReQ9AtfsZfTg"
"Hyderabadi Bawarchi","ChIJmdSU4BoOdkgRnBnNQiliRXU"
"Roman Tandoori London","ChIJIy6gtzwddkgR8tQ5udmV3kA"
"Mumbai Street","ChIJ4xJskqMddkgRXS38A0xvsPc"
"Maida","ChIJ6bSS_rccdkgRPKvAutaB_8Y"
"Spice Hut 457 Roman Road","ChIJqcX0Wj4ddkgR-m7EU-hzpvU"
"Horn OK Please","ChIJIfC0dlcDdkgRNF4k9xmPN_Q"
"Wrapchic","ChIJ81Qk2E0DdkgRKAoTchMr6Xk"
"Whitechapel Fried Chicken Commercial Road","ChIJSZI15j8DdkgR-Gx417-cI0c"
"Original Al-Ikhwan","ChIJTdr7HjMDdkgRICGXzPMxOKc"
"Charminar Restaurant","ChIJr7fhCwAddkgRwhfwSbZ3YJk"
"Charminar Restaurant Leyton","ChIJb8IyCACn2EcRBdNW7nnxVlY"
"Mobeen Restaurant","ChIJpRBvgY4ddkgRqZDM2QnykKQ"
"Chaaske","ChIJQSekpqUddkgR51yu7kjaLIE"
"Village Flavours Indian Restaurant","ChIJWYxjoZmn2EcRAmmEhz5GvZQ"
"Taste The Difference","ChIJsZnunXwddkgRE7lQS3TdA4U"
"Khan G Kababish London","ChIJ-SA8j70ddkgRuJtn2PJT3zw"
"Rao's Bar & Restaurant","ChIJb1-G1asddkgRhTuIbjtu6so"
"The Wanstead Kitchen","ChIJZwu7XZ6n2EcRG6mwXmuZy-E"
"Grill & Spice London","ChIJbchpiJYddkgRY2T-lNl2CRQ"
"Spice Hut","ChIJQTonadAddkgRq7xbi_t0k-c"
"Baba's Village Restaurant","ChIJ2QTon26n2EcRbz98v-UNYn8"
"Bombay Night Leytonstone","ChIJ1Q9YeIGn2EcRYj94-zLd_uM"
"Saffron Spice - Leytonstone","ChIJsT4ImEOn2EcRLoAgH86bFfc"
"Baithak804 Restaurant","ChIJ48TfZ7Kn2EcRLy17OGOitww"
"India Garden","ChIJD9Beyj-n2EcROTvvM1rxBs4"
"Tazgi","ChIJr2qqQ5On2EcROjr2KzgC7oo"
"Fat Chef Stratford","ChIJMa3EZFen2EcR6ufDRXQI2qk"
"The Tiffin Tin (Wanstead)","ChIJ1xOl70Cn2EcR-Am_k6texgw"
"Veva Vegan","ChIJoUOaXBWn2EcR04PzOqtbdFo"
"Red Camel","ChIJVZvVQ3qn2EcRX6Ra9FaAmto"
"ROYAL","ChIJc1x2pdmn2EcRFS1r8jayWUs"
"Paradise Biryani Pointe","ChIJS2zD8Dyn2EcR0gpvMJbpj5w"
"PANDYAS","ChIJN58A3tyn2EcRKQtzc-QwwLY"
"Sangeetha Veg Restaurant Indian","ChIJT8_jRQCn2EcRhcz92CwApEU"
"CHUTNEY'S By Hyderabad Darbar","ChIJX26TiYKn2EcRfdZtqMo_X9Q"
"Deccan Bahar","ChIJhSBV4wen2EcR-rM55o9W2rk"
"Odessa Tandoori","ChIJX1pFPZyn2EcRcGevst1_UzQ"
"Taste of India","ChIJxTdNGAin2EcROALpywxyikQ"
"Aroma Authentic Dum Biriyani","ChIJHe4josan2EcRfPNC7bdTQXo"
"Adyar Ananda Bhavan - A2B Veg Restaurant","ChIJ6UFhKDan2EcRI8cyTbu__aU"
"Vasantha Vilas - East Ham","ChIJ-XvOvkum2EcRnA_xPzYLmhE"
"NAYA","ChIJPaTHd3On2EcRlfNyt-AgTJM"
"Aromas Tandoori Restaurant","ChIJb_qdZaKn2EcR7k6qjEjSmSo"
"Bombay Kebab original","ChIJiSoe4IAddkgRCVowpXsfd78"
"Desi Palace Restaurant","ChIJF4Q3jSan2EcRk-Y1ycNK-O0"
"Hyderabadi Spice","ChIJ0zceYEym2EcRTZPy1Q4iqsk"
"Chilli Garlic Indian Restaurant & Take Away","ChIJvb2x7TwddkgRRtAEjRYIBxw"
"Gujarat Junction","ChIJ2VI-OMan2EcRegNDQUd4t5A"
"Khan Restaurant","ChIJk2Y10LCn2EcRnbEeqsCFJLw"
"Century Bar","ChIJDXwLN-yn2EcRHYhfITDAEbM"
"Udaya Kerala Restaurant","ChIJ46LYoMqn2EcRg5SCWN1j1_E"
"Mezban - Indian Restaurant Stratford","ChIJDb8K65AZdkgRS0fLcb11Um0"
"Indi-go Rasoi Westfield Stratford","ChIJH-_1w8gddkgRLttjfsJ-zHQ"
"NavaRuchi Kerala Restaurant East Ham","ChIJ6b0xGxWn2EcRZBJcNREem9U"
"Royal Chef London","ChIJYedfvEum2EcRnNytEZXUTTI"
"Ananthapuram","ChIJyzEjhUum2EcRhkq_ocWpN1w"
"Smash Street Munch","ChIJjdAniV0ddkgRETNRtLcA0lk"
"Woodies Spice","ChIJm8_LKXsddkgRHLKAF7rhnZo"
"Bhakti Foods - Pure Vegetarian Restaurant and Tiffin Service, Green Street, Upton Park, East London, Jain and Swaminarayan","ChIJm4KtRgan2EcR9sgCXtqHFWk"
"The Sultans","ChIJ2yeTEPYddkgRSBVcSroWPqU"
"Priya Restaurant, East Ham","ChIJ3ehJt0um2EcRJM3g5UqT1Uc"
"Mainland Madras","ChIJ33ccK9yn2EcRTEEkHS0ZXG4"
"Manor Bangla Kitchen & Grill","ChIJnev58Z6n2EcR5Lim-_Yg9co"
"Hyderabad Biryani House","ChIJTcdf1m6n2EcRjpY2JUpBA64"
"Taste of Hyderabad - EastHam","ChIJAzApM9un2EcRzWFTXebNtUQ"
"Namaste India","ChIJEV_BZXyn2EcRwGBPYBWoweE"
"Chennai Dosa Manor Park","ChIJaTvVQNSn2EcR6SmTmzhuY_c"
"Moon Chai & Restaurant","ChIJgRNdsGqn2EcRK3Q4Vap8Y6c"
"Rice Club","ChIJvbfZz8Sn2EcRCLHGv8Ei7sc"
"Hameed Feast Chennai Bucket Biriyani","ChIJX5EghvGn2EcR_m6C1ddPw28"
"Charminar Restaurant","ChIJWYizSzen2EcRgHNnT6KFWZ0"
"Choonda","ChIJ5xsYZQCn2EcRN8v0JrP9RIo"
"Hyderabad Paradise","ChIJc3E9Unun2EcRxfXVXwGxL8k"
"Anjappar Chettinad Restaurant","ChIJd2fvl0um2EcRkL8v4q506Co"
"Hyderabadi Alfaham Mandi","ChIJXZpCDE2n2EcR9CEqpkPJ5Ws"
"Naadan Spicy - Kerala Restaurant","ChIJo3BNUNKn2EcRd9ymknLkmw0"
"Jalaram Sweet Mart (MANOR PARK)","ChIJgYfo6ayn2EcRAfXFxrVBd2Q"
"Hyderabad Darbar","ChIJHyy3ALun2EcRKDC6jP2Nih0"
"Ananda Bhavan","ChIJAWpNjkum2EcRBI-4nZ8NtgU"
"Khyber Pass (Manor Park)","ChIJMbeEA1Sm2EcRsCdeIyR0TPw"
"Fusion Masti","ChIJh33AL0an2EcREa4wajqKr9g"
"Hyderabad villa","ChIJ6-ZEYEmn2EcR71dGOlK-K2g"
"Jol Sagar, Indian Restaurant, London","ChIJvQMgq-an2EcRtTUS8hzaauU"
"Arabian kitchen","ChIJlczXBACn2EcRKTBFVuBK2PQ"
"Tehari Ghor","ChIJlVEw5yyn2EcR0RJ4Z_hvyMw"
"Golkonda Restaurant","ChIJCU1o6o2n2EcRxQVThOQVrsU"
"Charminar Restaurant Green Street","ChIJQ2YfPwCn2EcRi0WqDXPPPbA"
"Kam's Kitchen Indian Restaurant London","ChIJEYQJW1Cp2EcRX5DP5dvZ2WE"
"Kohinoor Grill & Thrill","ChIJq-aqSlCn2EcRgUs9bF2wNHg"
"Taste of London","ChIJk_KZfQCn2EcRlbn15ipJHEQ"
"Lahori Nihaari London","ChIJRU8C6ren2EcRVbeANbHzvKg"
"New Taz Indian restaurant, Balaam Street","ChIJHaQTnOen2EcRzjeaJBpxo7A"
"Mr. Tashan Indian Street Food","ChIJ7TYKJFmn2EcRM67Ag1QMWYo"
"Samrat Tandoori","ChIJdaFTJ-en2EcRmcUmARtjY4E"
"Dishoom Canary Wharf","ChIJe0JmmEUDdkgRhyBBKRQW0f0"
"Indi-go Rasoi Canary Wharf","ChIJZadvZT0DdkgRqiIFNiWNM_U"
"Manjal Indian Restaurant Canary Wharf","ChIJneuTuL0CdkgRNIwtGmgzWyU"
"Kricket Canary Wharf Restaurant","ChIJn3RGCAADdkgR6bRFQaaEZJ0"
"Pandyas Simply Indian Cuisine","ChIJn0jdRwADdkgRXqNkOh82JHc"
"Gunpowder Tower Bridge","ChIJeSXz8n4DdkgRz3vyMh2db8c"
"Mango Indian","ChIJ8RLf8VcDdkgRf2G9oZhwWMY"
"COCO Canary Wharf - Restaurant & Lounge","ChIJQa1ozZgDdkgRYuzYbRFipUk"
"Cafe Nawaz","ChIJo6kNKloDdkgRUmBpfW8QGL4"
"Mint Leaf London","ChIJmQM_q6wcdkgRkgwWdzrV8NU"
"Shad Indian Restaurant","ChIJ-bjDqVoDdkgRbBk6WwJa7eE"
"Its Thecha","ChIJ--aHKVUDdkgRuRWRfnNrx1o"
"Mumbai","ChIJiblkPkcDdkgRym7SbpfPw5o"
"Ranna (Old Kent)","ChIJ61OcGQoDdkgRYNSc2c5_Gno"
"Memsaheb","ChIJ2XNkPKICdkgRF7sSWAOYDwY"
"Pali Kitchen","ChIJK6GwF5wDdkgRy5yPkxqYZfw"
"Aniseed","ChIJEYI0BMcCdkgRbXu4mXIVrho"
"Gujarati Rasoi Indian Food","ChIJXZ20dlcDdkgRpuGSlDNMDTc"
"Mogul Indian Cuisine","ChIJs9cVD9cCdkgR42ZYfxh5UkI"
"Alhambra Restaurant","ChIJGZagZMwcdkgRMWe16ZODuy8"
"Needoo Grill","ChIJzXa77swcdkgRoa8SBTv-wvE"
"Cafe Deccan","ChIJzz3B00EDdkgRi00MBMhaqPA"
"Taste of India","ChIJa9bkUooDdkgRiMf99XGU4gA"
"Kebab Hut","ChIJ6ZKXgWEDdkgRNN4icYa8kwE"
"Shokher Hari Restaurant","ChIJ2aHb9RgddkgRy_0cPc0T-qk"
"EKTARA","ChIJ2X2knkUDdkgRxfTgb79lahU"
"Bazaar - London's Indian Takeaway (Tower Bridge)","ChIJR7wKJkEDdkgRhybze1n1opk"
"Clifton Docklands","ChIJmzTY8MIDdkgRsaTKxjQrpBo"
"Baraka Eatery London","ChIJvUc8HNIcdkgRsxt1mBEkyTU"
"Malgudi Express City","ChIJX9i3MO8DdkgRZP0QsA7RPEs"
"Tour De India","ChIJ38ulpxcDdkgRcXqJO6JvRzw"
"The Grill House Bermondsey","ChIJ68xX034DdkgRLnklfKQFwBw"
"Poplar Spice","ChIJOczWc7ICdkgRJHmc6LEA58A"
"Gujarati Rasoi - Kitchen","ChIJERTs8UMDdkgRiY3gf1pBXjU"
"Bermondsey Tandoori","ChIJucvHZjwDdkgRgqUq_OF1mjs"
"Browns West India Quay","ChIJnYsPisQEdkgRJFEO2IpK07o"
"Mountain View","ChIJDQulRyao2EcRMsMYlSYawug"
"Indian Masala Kitchen King","ChIJi9MIcbICdkgRiezWInFfqQM"
"Tower Catering","ChIJe4BW9DgDdkgRAvvpcH_iMjk"
"Indian Takeaway | Black Cardamom | Hackney E9","ChIJU3F2MvIddkgR1F9McGqnPGk"
"Chowpatty - Authentic Indian Street Food (Mile End)","ChIJPd7tSVap2EcR9z2afNso8lY"
"Zoya Indian & Vegan","ChIJlVzmaVgDdkgRB03siBUT_JA"
"Behrouz Biryani","ChIJi-JPHTUDdkgRHjuFxsz8xCY"
"Scarlet Rasoi","ChIJRe9svjGp2EcRLtlLp3Q_TL0"
"Ranna (Bow)","ChIJ5_rv4kcddkgRpTj3KQ_uQZ8"
"Sweetings","ChIJrYrCfaoEdkgRiZeNxTC3JZc"
"The Madina Grill (TMG)","ChIJEbWGsK0CdkgRB9RVGdjkpZY"
"The Pommelers Rest - JD Wetherspoon","ChIJNd3Bz0UDdkgRRvC4Lss8O3c"
"FAT CHEF (Authentic Indian Kitchen) Halal","ChIJ-e9iBwCn2EcRLTE0LfhvXy8"
"Mowgli Street Food Stratford","ChIJ93slSgAddkgR24jaL1PWgwY"
"Masala Corner","ChIJFQnmMI6n2EcRXbn_O77kBn8"
"Ghara - Home of Indian Street Food","ChIJ7cEq_FgddkgRPqMH3TMAq_A"
"Indo Grill","ChIJy6fPIkOn2EcRXxzxXy86-gY"
"Saravanaa Bhavan East Ham","ChIJlez1XUym2EcRgVn2FkqLijk"
"Jatt & Juliet Restaurant and Bar","ChIJlcWclh-p2EcR4tmjM_8sX4w"
"Hyderabad Wala","ChIJMyjR21Wn2EcRdp-fv_7Oygo"
"Raj Gate","ChIJnxLsNnao2EcReMHxKHhVv7c"
"Baba Dhaba","ChIJHbPgbDGp2EcRjBLCeAr64Oo"
"Chaiiwala","ChIJwzZWXTun2EcRndMlNtR47PQ"
"Kumba Buffet & Restaurant","ChIJTanJ6T0ddkgRYUBTrILhsyo"
"Eshaal Curry House and Peri Peri Grill","ChIJbXfMgY8ddkgR2SzgD2uK0a0"
"PAR LONDON - PAK AL REYAN RESTAURANT","ChIJEynsh7gddkgRfR_Tdf3cvhU"
"Biryani Master","ChIJXddfJwAddkgREaJyYJ6uQWA"
"Chaiiwala","ChIJvYer8usddkgRott88H7h0xc"
"Malar Spice","ChIJE-aFOcUddkgRL9Bbmw47cwo"
"Ranna (Walthamstow)","ChIJOVREe0YddkgRlHi9oKC8dMs"
"Tandoori Night Walthamstow","ChIJQXzcPfYddkgRzvlI0SpR7Xo"
"Curry Kitchen Highams Park | Indian Food, Takeaway, Order Online","ChIJtytVs4yh2EcRjlMlLnb5HEo"
"Raya Asian Street Food","ChIJEfTMVVMddkgR0W6mmcBv8Rc"
"Al Haqs","ChIJC9A7peoddkgRHcEuNduznpE"
"PRKL Biryani's (samosas Chats)","ChIJSbcdDwAddkgRdAq2nszU7jQ"
"One The Avenue","ChIJg6pM_aeg2EcRZa_F3-aySzw"
"Mannoush Lebanese Restaurant","ChIJ2xZPDekddkgR69URrUPGx0o"
"The Indian Dining Club","ChIJ72iwYQIedkgRC0ttHxFdUOo"
"Chaudhry Kebabish","ChIJu4H_hQEddkgReyP6zDuRYV8"
"Ginger-Woo","ChIJi9wgYd0ddkgRAc6e46iCQFk"
"Forest Tandoori Chingford","ChIJr12SMhQedkgR0UZ5PtpZmZw"
"The Hornbeam Community Centre CIC","ChIJ-_EoA5MddkgR9Ex1TEbJsOw"
"Kolkati","ChIJv5VmNF0ddkgRcyY6DpzQ6T0"
"East 17 Kebabish","ChIJz44KnMQddkgRouRiT2nZez0"
"Vegan Tiffin Walthamstow","ChIJvz4ODJYddkgRnwmLVefWgWk"
"We Eat 2Gether","ChIJ08u4q5oddkgRD-VdQNlttrY"
"Tandoori Cottage","ChIJBYQXHRIedkgR_wWz1y96f-o"
"Roti Factory London","ChIJU-JNFZYddkgRuIMangJCtDs"
"Salash Kitchen - South Woodford","ChIJDRfFrUOn2EcRLcha7Mx1xek"
"Pink Garlic Indian","ChIJGf4dhien2EcRb32tWJZhy1w"
"The 71","ChIJtSXPWQCn2EcRrRWH8XbBlcQ"
"Ranna (South Woodford)","ChIJEx0r2zQRdkgR5HDXMRG6Ezw"
"Pink Garlic Thai","ChIJT61Anmqn2EcR74ZsZQKV93A"
"Parlay E18 (Venue Hire)","ChIJ_80q8Emn2EcRFiVG1CvelNo"
"Chaskaas","ChIJgUcZY9gddkgR173CRgrwcek"
"Charista","ChIJ8dCGKfwddkgRtwTr9GurFL8"
"Bhajji Bros Indian Takeaway","ChIJ23FDSJkddkgRY6RNQsOmUNE"
"Spice N Nice","ChIJh19TLXIddkgRqLP_vR3wTFE"
"Anakana Bethnal Green","ChIJrbL42F8ddkgRhg2i5Ee_rIc"
"Indian Darbaar","ChIJe50IuXsddkgRZ8LkcOIFrnM"
"Lavang Spice","ChIJOTNkBB8ddkgR4eTtodAD8vQ"
"Mo’s Indian. Mo’s pizza","ChIJzfz8DTYddkgR_FAVbLr7ad0"
"Spice Hut Bethnal Green","ChIJtyX5xkQddkgRc93Ba4XMai4"
"Gujarati Rasoi Vegan Indian Food Market Stall","ChIJT755buMddkgRbiBtHaLDGoc"
"Papa-dum - London Wall","ChIJRX3tQ8MddkgRsRBIJj7y0zI"
"On The Grill","ChIJOf-0AUIddkgRLKAuUoXPEgY"
"Chefs Palooza Shoreditch","ChIJ80DBGQAddkgRQ1jET2Ak36s"
"Spice Hut London","ChIJn8mKyTEddkgREa5-w-3T1cc"
"Spice Hut Stratford","ChIJs8eD6USn2EcRrZ6TKvrvPwk"
"City Of Paris Restaurant & Banqueting Venue","ChIJ0Q_ofjgddkgR0sUeriUwQTA"
"The Food Hut","ChIJnwLiRwCn2EcR5zpN6a50IHg"
"Shapla Peri Peri","ChIJD8fX_XOn2EcRpNaM8iv1xrw"
"Roti Joupa Stratford","ChIJ0SA7aFSn2EcR2LWl6_iJZM4"
"Chai Puri - Stratford Grove Market","ChIJ1SbzBjKn2EcR0yHS_UwD2M4"
"Indian Takeaway , E-Kitchen","ChIJLwA5ImAddkgREWiFsFmUuwc"
"Spice Villa","ChIJ4eiFSImn2EcRvWEOt87EuDM"
"Tripti's Thai Pie Stratford","ChIJqcSGlYin2EcRXjCwo92TeFg"
"Kricket Shoreditch - Kafé, Restaurant & Bar","ChIJAQxeaAAddkgRkKAT-b-BK14"
"Soul Mama Music Venue | Restaurant","ChIJX50rgBUddkgRbW46zgAZd5s"
"Tanjia Restaurant","ChIJKw2qKgCn2EcRfdNz4mIP1sY"
"Moguls Kitchen","ChIJJwxgZz4ddkgR7ylLhBeNZ2o"
"The Grill Stratford","ChIJc3IlTYmn2EcR4NYH2aKzH50"
"O12 Bar & Grill Restaurant- Stratford, London","ChIJ8QIuComn2EcR8ZCSoFphcFA"
"Chef Tazzy","ChIJMUbUPAAddkgRCRLGpEqZURg"
"ORIGINAL GRILL","ChIJ1er_pDYddkgR1hOrsz8c3-I"
"Royal Biryani","ChIJ2wredh0ddkgRI9TZZcTKdes"
"Eat2Save","ChIJWcZp2Yin2EcRor9v6C0hwYk"
"Est India - Authentic Indian Restaurant London Bridge","ChIJty115qcEdkgR1wR3jIdT1BY"
"Manna Wa Salwa Grill & Restaurant","ChIJKbvWanOo2EcRdYMiiWfdQyI"
"Imperial Spice","ChIJExlsdOkddkgRzhK67C8sqSw"
"Mr K's spice","ChIJuQoYmkIddkgR5WcasEl92zY"
"The Egg & Veg Food Plaza Restaurant","ChIJGY9mXD2n2EcRKc00H2s5lpI"
"Baja Foods","ChIJ6eD0oc4ddkgR5O5ZD7IecX4"
"Vujon Chingford","ChIJs8k8vKGg2EcRSqsMJvtnO1M"
"Bollywoods","ChIJs9j9DxYedkgRVqSypyTyX90"
"My Desi Box Chingford","ChIJBS6ZWwMfdkgR6DslanZietU"
"Tandoori cottage","ChIJS-LTIQAfdkgRVlgYCSTMz1Y"
"Indiana Grill","ChIJtXmpTYscdkgRiduKbQURWHg"
"Family Kitchen","ChIJR2Dvz_AddkgRA1v3MYxy6ic"
